id	query	expected_cuis	why	style	domain	expected_focus	synthetic	topic_index
synthetic_01425	Clinical documentation linked erythematous plaques on extensor surfaces to suspected plaque psoriasis.		Synthetic clinical note sentence for psoriasis; expected CUI is intentionally blank until judged.	clinical_note	dermatology	psoriasis	true	25
synthetic_01426	Clinical documentation linked unilateral dermatomal vesicles to suspected herpes zoster.		Synthetic clinical note sentence for herpes zoster; expected CUI is intentionally blank until judged.	clinical_note	dermatology	herpes zoster	true	26
synthetic_01427	Clinical documentation linked tricompartmental degenerative changes to suspected knee osteoarthritis.		Synthetic clinical note sentence for osteoarthritis; expected CUI is intentionally blank until judged.	clinical_note	musculoskeletal	osteoarthritis	true	27
synthetic_01428	Clinical documentation linked displaced femoral neck fracture to suspected femoral neck fracture.		Synthetic clinical note sentence for hip fracture; expected CUI is intentionally blank until judged.	clinical_note	musculoskeletal	hip fracture	true	28
synthetic_01429	Clinical documentation linked positive anti CCP antibody to suspected rheumatoid arthritis.		Synthetic clinical note sentence for rheumatoid arthritis; expected CUI is intentionally blank until judged.	clinical_note	rheumatology	rheumatoid arthritis	true	29
synthetic_01430	Clinical documentation linked elevated uric acid to suspected acute gout flare.		Synthetic clinical note sentence for gout flare; expected CUI is intentionally blank until judged.	clinical_note	rheumatology	gout flare	true	30
synthetic_01431	Clinical documentation linked low ferritin to suspected iron deficiency anemia.		Synthetic clinical note sentence for iron deficiency anemia; expected CUI is intentionally blank until judged.	clinical_note	hematology	iron deficiency anemia	true	31
synthetic_01432	Clinical documentation linked femoral vein thrombosis to suspected acute deep vein thrombosis.		Synthetic clinical note sentence for deep vein thrombosis; expected CUI is intentionally blank until judged.	clinical_note	hematology	deep vein thrombosis	true	32
synthetic_01433	Clinical documentation linked proteinuria to suspected preeclampsia.		Synthetic clinical note sentence for preeclampsia; expected CUI is intentionally blank until judged.	clinical_note	obstetrics	preeclampsia	true	33
synthetic_01434	Clinical documentation linked positive chlamydia test to suspected pelvic inflammatory disease.		Synthetic clinical note sentence for pelvic inflammatory disease; expected CUI is intentionally blank until judged.	clinical_note	gynecology	pelvic inflammatory disease	true	34
synthetic_01435	Clinical documentation linked spiculated breast lesion to suspected invasive ductal carcinoma.		Synthetic clinical note sentence for breast cancer; expected CUI is intentionally blank until judged.	clinical_note	oncology	breast cancer	true	35
synthetic_01436	Clinical documentation linked spiculated upper lobe nodule to suspected solitary pulmonary nodule.		Synthetic clinical note sentence for lung nodule; expected CUI is intentionally blank until judged.	clinical_note	oncology	lung nodule	true	36
synthetic_01437	Clinical documentation linked middle ear effusion to suspected acute otitis media.		Synthetic clinical note sentence for acute otitis media; expected CUI is intentionally blank until judged.	clinical_note	otolaryngology	acute otitis media	true	37
synthetic_01438	Clinical documentation linked nonproliferative diabetic retinopathy to suspected diabetic retinopathy.		Synthetic clinical note sentence for diabetic retinopathy; expected CUI is intentionally blank until judged.	clinical_note	ophthalmology	diabetic retinopathy	true	38
synthetic_01439	Clinical documentation linked low PaO2 to suspected acute hypoxemic respiratory failure.		Synthetic clinical note sentence for acute respiratory failure; expected CUI is intentionally blank until judged.	clinical_note	critical care	acute respiratory failure	true	39
synthetic_01440	Clinical documentation linked right internal jugular central line placed to suspected need for central venous access.		Synthetic clinical note sentence for central venous catheter placement; expected CUI is intentionally blank until judged.	clinical_note	procedures	central venous catheter placement	true	40
synthetic_01441	The procedure note states that electrical cardioversion was performed for atrial fibrillation.		Synthetic clinical note sentence for atrial fibrillation; expected CUI is intentionally blank until judged.	clinical_note	cardiology	atrial fibrillation	true	1
synthetic_01442	The procedure note states that diuresis was performed for heart failure.		Synthetic clinical note sentence for heart failure; expected CUI is intentionally blank until judged.	clinical_note	cardiology	heart failure	true	2
synthetic_01443	The procedure note states that percutaneous coronary intervention was performed for acute coronary syndrome.		Synthetic clinical note sentence for acute coronary syndrome; expected CUI is intentionally blank until judged.	clinical_note	cardiology	acute coronary syndrome	true	3
synthetic_01444	The procedure note states that sputum culture was performed for pneumonia.		Synthetic clinical note sentence for pneumonia; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	pneumonia	true	4
synthetic_01445	The procedure note states that spirometry was performed for asthma exacerbation.		Synthetic clinical note sentence for asthma exacerbation; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	asthma exacerbation	true	5
synthetic_01446	The procedure note states that venous duplex ultrasound was performed for pulmonary embolism.		Synthetic clinical note sentence for pulmonary embolism; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	pulmonary embolism	true	6
synthetic_01447	The procedure note states that colonoscopy follow up was performed for diverticulitis.		Synthetic clinical note sentence for diverticulitis; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	diverticulitis	true	7
synthetic_01448	The procedure note states that endoscopic hemostasis was performed for gastrointestinal bleeding.		Synthetic clinical note sentence for gastrointestinal bleeding; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	gastrointestinal bleeding	true	8
synthetic_01449	The procedure note states that contact isolation was performed for clostridioides difficile infection.		Synthetic clinical note sentence for clostridioides difficile infection; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	clostridioides difficile infection	true	9
synthetic_01450	The procedure note states that diabetes education was performed for type 2 diabetes.		Synthetic clinical note sentence for type 2 diabetes; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	type 2 diabetes	true	10
synthetic_01451	The procedure note states that insulin dose adjustment was performed for hypoglycemia.		Synthetic clinical note sentence for hypoglycemia; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	hypoglycemia	true	11
synthetic_01452	The procedure note states that thyroid uptake scan was performed for thyrotoxicosis.		Synthetic clinical note sentence for thyrotoxicosis; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	thyrotoxicosis	true	12
synthetic_01453	The procedure note states that renal ultrasound was performed for acute kidney injury.		Synthetic clinical note sentence for acute kidney injury; expected CUI is intentionally blank until judged.	clinical_note	nephrology	acute kidney injury	true	13
synthetic_01454	The procedure note states that nephrology referral was performed for chronic kidney disease.		Synthetic clinical note sentence for chronic kidney disease; expected CUI is intentionally blank until judged.	clinical_note	nephrology	chronic kidney disease	true	14
synthetic_01455	The procedure note states that repeat potassium measurement was performed for hyperkalemia.		Synthetic clinical note sentence for hyperkalemia; expected CUI is intentionally blank until judged.	clinical_note	nephrology	hyperkalemia	true	15
